日時	EUR/JPY(始値, 買い)	
EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	CHO	2014-02-15T07:00:00	
123.592	123.657	123.578	123.594	-483.65	2013-03-25T11:30:00	123.516	123.671	123.449	
123.623	123.484	123.641	123.420	123.592	286.86	2013-03-25T11:00:00	123.741	123.751	
123.457	123.516	123.709	123.721	123.425	123.484	1278.45	2013-03-25T10:30:00	123.685	
123.869	123.671	123.741	123.655	123.841	123.639	123.709	1259.28	2013-03-25T10:00:00	
123.470	123.687	123.372	123.685	123.441	123.657	123.340	123.655	1452.29	
2013-03-25T09:30:00	123.513	123.661	123.378	123.470	123.482	123.633	123.348	123.441	
2333.79	2013-03-25T09:00:00	123.500	123.757	123.445	123.513	123.466	123.725	123.413	
123.482	3409.64	2013-03-25T08:30:00	123.038	123.779	122.956	123.500	123.006	123.738	
122.926	123.466	3302.04	2013-03-25T08:00:00	122.777	123.066	122.765	123.038	122.750	
123.038	122.735	123.006	2115.03	2013-03-25T07:30:00	122.695	122.795	122.631	122.777	
122.663	122.765	122.599	122.750	899.46	2013-03-25T07:00:00	122.556	122.744	122.526	
122.695	122.462	122.710	122.462	122.663	367.15	2013-03-25T06:30:00	122.453	122.629	
122.431	122.556	122.397	122.580	122.380	122.462	40.13	2013-03-25T06:00:00	122.231	
122.479	122.231	122.453	122.155	122.412	122.155	122.397	218.41	2013-03-25T05:30:00	
122.336	122.363	122.186	122.231	122.290	122.290	122.065	122.155	142.31	
2013-03-25T05:00:00	122.824	122.824	122.336	122.336	122.723	122.723	122.287	122.290	
380.61	2013-03-23T05:30:00	122.877	122.896	122.734	122.824	122.824	122.829	122.666	
122.723	688.16	2013-03-23T05:00:00	122.684	122.954	122.669	122.877	122.649	122.904	
122.619	122.824	1532.03	2013-03-23T04:30:00	122.747	122.800	122.650	122.684	122.718	
122.769	122.613	122.649	1367.30	2013-03-23T04:00:00	122.633	122.779	122.615	122.747	
122.594	122.752	122.583	122.718	1420.12	2013-03-23T03:30:00	122.652	122.657	122.571	
122.633	122.617	122.621	122.540	122.594	397.91	2013-03-23T03:00:00	122.547	122.666	
122.473	122.652	122.512	122.631	122.441	122.617	672.63	2013-03-23T02:30:00	122.738	
122.749	122.542	122.547	122.709	122.717	122.510	122.512	1565.79	2013-03-23T02:00:00	
122.825	122.880	122.658	122.738	122.790	122.849	122.622	122.709	1835.22	
2013-03-23T01:30:00	122.712	122.832	122.614	122.825	122.680	122.797	122.582	122.790	
504.26	2013-03-23T01:00:00	122.815	122.874	122.382	122.712	122.782	122.844	122.350	
122.680	743.32	2013-03-23T00:30:00	123.255	123.287	122.801	122.815	123.225	123.258	
122.768	122.782	396.87	2013-03-23T00:00:00	122.990	123.376	122.876	123.255	122.966	
123.349	122.849	123.225	1733.81	2013-03-22T23:30:00	123.303	123.364	122.850	122.990	
123.271	123.334	122.820	122.966	1091.03	2013-03-22T23:00:00	122.898	123.480	122.841	
123.303	122.869	123.448	122.809	123.271	412.58	2013-03-22T22:30:00	122.884	122.986	
122.668	122.898	122.854	122.956	122.636	122.869	-157.43	2013-03-22T22:00:00	122.938	
123.014	122.805	122.884	122.908	122.985	122.775	122.854	1683.33	2013-03-22T21:30:00	
122.888	123.203	122.888	122.938	122.860	123.177	122.860	122.908	3032.15	
2013-03-22T21:00:00	122.781	122.926	122.754	122.888	122.752	122.896	122.722	122.860	
4832.13	2013-03-22T20:30:00	122.788	122.934	122.753	122.781	122.758	122.902	122.724	
122.752	4484.87	2013-03-22T20:00:00	122.387	122.947	122.375	122.788	122.360	122.917	
122.344	122.758	3786.07	2013-03-22T19:30:00	122.146	122.449	122.096	122.387	122.116	
122.423	122.065	122.360	2373.38	2013-03-22T19:00:00	122.142	122.294	121.944	122.146	
122.111	122.268	121.916	122.116	588.53	2013-03-22T18:30:00	121.962	122.189	121.815	
122.142	121.930	122.156	121.785	122.111	-2049.15	2013-03-22T18:00:00	121.718	122.017	
121.485	121.962	121.608	121.987	121.421	121.930	-3269.19	2013-03-22T17:30:00	121.873	
122.018	121.658	121.718	121.847	121.990	121.598	121.608	-2732.49	2013-03-22T17:00:00	
122.053	122.258	121.752	121.873	122.022	122.230	121.721	121.847	232.73	
2013-03-22T16:30:00	122.324	122.394	122.024	122.053	122.293	122.369	121.993	122.022	
1479.41	2013-03-22T16:00:00	122.208	122.371	122.150	122.324	122.179	122.340	122.118	
122.293	1630.21	2013-03-22T15:30:00	122.191	122.211	122.140	122.208	122.159	122.184	
122.109	122.179	-119.08	2013-03-22T15:00:00	122.099	122.249	121.960	122.191	122.067	
122.220	121.935	122.159	-1467.33	2013-03-22T14:30:00	122.246	122.249	121.904	122.099	
122.215	122.220	121.874	122.067	-1662.48	2013-03-22T14:00:00	122.592	122.600	122.216	
122.246	122.564	122.571	122.186	122.215	-1153.64	2013-03-22T13:30:00	122.625	122.667	
122.566	122.592	122.594	122.639	122.535	122.564	-365.36	2013-03-22T13:00:00	122.641	
122.659	122.603	122.625	122.611	122.628	122.574	122.594	79.81	2013-03-22T12:30:00	
122.615	122.663	122.609	122.641	122.587	122.633	122.579	122.611	90.74	
2013-03-22T12:00:00	122.526	122.617	122.512	122.615	122.494	122.588	122.482	122.587	
456.72	2013-03-22T11:30:00	122.634	122.670	122.522	122.526	122.602	122.642	122.490	
122.494	502.28	2013-03-22T11:00:00	122.555	122.642	122.534	122.634	122.524	122.610	
122.502	122.602	868.74	2013-03-22T10:30:00	122.587	122.609	122.496	122.555	122.557	
122.579	122.464	122.524	1404.86	2013-03-22T10:00:00	122.640	122.679	122.560	122.587	
122.610	122.650	122.530	122.557	2158.36	2013-03-22T09:30:00	122.550	122.714	122.540	
122.640	122.520	122.687	122.510	122.610	2023.62	2013-03-22T09:00:00	122.492	122.557	
122.394	122.550	122.462	122.528	122.363	122.520	1634.41	2013-03-22T08:30:00	122.500	
122.560	122.409	122.492	122.471	122.528	122.378	122.462	1590.57	2013-03-22T08:00:00	
122.660	122.681	122.499	122.500	122.628	122.651	122.467	122.471	1637.29	
2013-03-22T07:30:00	122.579	122.692	122.562	122.660	122.547	122.666	122.530	122.628	
1403.69	2013-03-22T07:00:00	122.562	122.583	122.488	122.579	122.520	122.553	122.456	
122.547	1215.85	2013-03-22T06:30:00	122.546	122.664	122.490	122.562	122.449	122.616	
122.438	122.520	1598.39	2013-03-22T06:00:00	122.440	122.580	122.440	122.546	122.391	
122.506	122.349	122.449	2018.66	2013-03-22T05:30:00	122.480	122.485	122.343	122.440	
122.451	122.451	122.313	122.391	1533.85	2013-03-22T05:00:00	122.378	122.513	122.244	
122.480	122.350	122.481	122.215	122.451	1560.35	2013-03-22T04:30:00	122.490	122.561	
122.369	122.378	122.459	122.530	122.340	122.350	1855.52	2013-03-22T04:00:00	122.579	
122.750	122.442	122.490	122.551	122.721	122.407	122.459	1929.12	2013-03-22T03:30:00	
122.501	122.592	122.435	122.579	122.469	122.561	122.400	122.551	701.73	
2013-03-22T03:00:00	122.587	122.608	122.043	122.501	122.556	122.577	122.015	122.469	
-2641.27	2013-03-22T02:30:00	122.365	122.614	122.174	122.587	122.343	122.584	122.145	
122.556	-3970.25	2013-03-22T02:00:00	122.766	122.791	122.304	122.365	122.729	122.760	
122.277	122.343	-4461.23	2013-03-22T01:30:00	122.746	122.867	122.704	122.766	122.715	
122.834	122.675	122.729	-3680.27	2013-03-22T01:00:00	122.909	122.988	122.662	122.746	
122.876	122.957	122.628	122.715	-1724.66	2013-03-22T00:30:00	123.012	123.459	122.805	
122.909	122.985	123.423	122.776	122.876	9.74	2013-03-22T00:00:00	122.855	123.229	
122.718	123.012	122.825	123.201	122.688	122.985	-264.02	2013-03-21T23:30:00	122.667	
122.913	122.552	122.855	122.635	122.883	122.520	122.825	-978.94	2013-03-21T23:00:00	
123.002	123.102	122.480	122.667	122.913	123.041	122.451	122.635	-2969.12	
2013-03-21T22:30:00	122.830	123.002	122.732	123.002	122.800	122.943	122.702	122.913	
-3509.64	2013-03-21T22:00:00	123.044	123.170	122.707	122.830	123.018	123.141	122.679	
122.800	-3205.74	2013-03-21T21:30:00	123.262	123.324	123.042	123.044	123.171	123.294	
123.010	123.018	-3281.55	2013-03-21T21:00:00	123.022	123.262	122.982	123.262	122.992	
123.222	122.951	123.171	-5091.45	2013-03-21T20:30:00	122.878	123.094	122.795	123.022	
122.846	123.064	122.763	122.992	-6688.59	2013-03-21T20:00:00	123.175	123.328	122.795	
122.878	123.143	123.297	122.757	122.846	-6950.82	2013-03-21T19:30:00	123.077	123.567	
122.954	123.175	123.045	123.527	122.922	123.143	-5791.79	2013-03-21T19:00:00	123.217	
123.277	123.023	123.077	123.189	123.247	122.991	123.045	-5257.57	2013-03-21T18:30:00	
123.307	123.378	123.114	123.217	123.281	123.346	123.084	123.189	-5367.28	
2013-03-21T18:00:00	123.384	123.705	122.872	123.307	123.352	123.669	122.844	123.281	
-4855.52	2013-03-21T17:30:00	123.572	123.596	123.299	123.384	123.540	123.565	123.270	
123.352	-3527.35	2013-03-21T17:00:00	124.024	124.028	123.491	123.572	123.994	123.998	
123.458	123.540	-1717.91	2013-03-21T16:30:00	123.968	124.227	123.925	124.024	123.939	
124.198	123.895	123.994	-1179.39	2013-03-21T16:00:00	123.827	124.034	123.825	123.968	
123.797	124.004	123.795	123.939	-1246.78	2013-03-21T15:30:00	123.961	123.966	123.775	
123.827	123.932	123.934	123.745	123.797	-1327.95	2013-03-21T15:00:00	123.991	124.078	
123.929	123.961	123.961	124.050	123.897	123.932	-772.86	2013-03-21T14:30:00	124.053	
124.070	123.946	123.991	124.025	124.042	123.914	123.961	-1000.30	2013-03-21T14:00:00	
124.005	124.081	123.871	124.053	123.981	124.054	123.840	124.025	-927.13	
2013-03-21T13:30:00	124.184	124.184	123.996	124.005	124.156	124.156	123.971	123.981	
-823.93	2013-03-21T13:00:00	124.271	124.272	124.155	124.184	124.241	124.243	124.131	
124.156	-115.20	2013-03-21T12:30:00	124.274	124.321	124.238	124.271	124.244	124.291	
124.207	124.241	270.63	2013-03-21T12:00:00	124.315	124.373	124.258	124.274	124.286	
124.343	124.227	124.244	628.45	2013-03-21T11:30:00	124.299	124.392	124.273	124.315	
124.275	124.363	124.242	124.286	308.65	2013-03-21T11:00:00	124.227	124.330	124.191	
124.299	124.197	124.303	124.159	124.275	-1117.31	2013-03-21T10:30:00	124.058	124.229	
124.002	124.227	124.027	124.201	123.971	124.197	-2208.30	2013-03-21T10:00:00	124.060	
124.119	124.033	124.058	124.029	124.093	124.003	124.027	-2669.38	2013-03-21T09:30:00	
124.160	124.189	123.989	124.060	124.128	124.160	123.962	124.029	-2350.69	
2013-03-21T09:00:00	124.156	124.202	124.124	124.160	124.125	124.173	124.096	124.128	
-1690.39	2013-03-21T08:30:00	124.270	124.334	124.140	124.156	124.239	124.304	124.108	
124.125	-1219.22	2013-03-21T08:00:00	124.266	124.291	124.244	124.270	124.234	124.261	
124.214	124.239	-291.61	2013-03-21T07:30:00	124.279	124.343	124.262	124.266	124.250	
124.311	124.231	124.234	-246.37	2013-03-21T07:00:00	124.304	124.334	124.225	124.279	
124.270	124.307	124.194	124.250	408.74	2013-03-21T06:30:00	124.252	124.329	124.178	
124.304	124.205	124.288	124.134	124.270	488.44	2013-03-21T06:00:00	124.218	124.261	
124.186	124.252	124.183	124.221	124.136	124.205	454.43	2013-03-21T05:30:00	124.167	
124.256	124.135	124.218	124.132	124.238	124.103	124.183	983.48	2013-03-21T05:00:00	
124.331	124.331	124.129	124.167	124.299	124.299	124.089	124.132	1562.04	
2013-03-21T04:30:00	124.294	124.401	124.247	124.331	124.263	124.365	124.212	124.299	
2154.48	2013-03-21T04:00:00	124.165	124.433	124.120	124.294	124.133	124.405	124.088	
124.263	3581.88	2013-03-21T03:30:00	124.463	124.516	124.118	124.165	124.431	124.484	
124.085	124.133	2842.59	2013-03-21T03:00:00	123.808	124.520	123.692	124.463	123.756	
124.487	123.644	124.431	2375.15	2013-03-21T02:30:00	123.769	123.940	123.760	123.808	
123.739	123.910	123.709	123.756	580.35	2013-03-21T02:00:00	123.739	123.823	123.722	
123.769	123.713	123.792	123.690	123.739	795.74	2013-03-21T01:30:00	123.778	123.780	
123.686	123.739	123.746	123.751	123.659	123.713	156.72	2013-03-21T01:00:00	123.703	
123.817	123.651	123.778	123.673	123.789	123.620	123.746	-411.21	2013-03-21T00:30:00	
123.678	123.771	123.593	123.703	123.647	123.742	123.561	123.673	-269.01	
2013-03-21T00:00:00	123.807	123.826	123.621	123.678	123.775	123.795	123.591	123.647	
-1127.01	2013-03-20T23:30:00	123.701	123.839	123.489	123.807	123.670	123.809	123.462	
123.775	-1257.77	2013-03-20T23:00:00	123.694	123.888	123.633	123.701	123.662	123.858	
123.600	123.670	87.93	2013-03-20T22:30:00	123.905	124.021	123.670	123.694	123.876	
123.993	123.640	123.662	1455.35	2013-03-20T22:00:00	123.631	124.010	123.592	123.905	
123.599	123.984	123.563	123.876	2946.31	2013-03-20T21:30:00	123.653	123.812	123.514	
123.631	123.623	123.780	123.482	123.599	2025.73	2013-03-20T21:00:00	123.151	123.875	
123.106	123.653	123.119	123.848	123.076	123.623	2387.42	2013-03-20T20:30:00	123.248	
123.276	123.040	123.151	123.216	123.247	123.008	123.119	2549.92	2013-03-20T20:00:00	
123.230	123.311	123.211	123.248	123.198	123.281	123.179	123.216	4475.39	
2013-03-20T19:30:00	123.396	123.401	123.187	123.230	123.366	123.372	123.155	123.198	
5032.84	2013-03-20T19:00:00	123.101	123.417	123.057	123.396	123.070	123.387	123.025	
123.366	5384.24	2013-03-20T18:30:00	123.031	123.198	122.981	123.101	122.999	123.168	
122.948	123.070	4802.32	2013-03-20T18:00:00	122.928	123.065	122.879	123.031	122.898	
123.035	122.847	122.999	5899.09	2013-03-20T17:30:00	123.240	123.269	122.801	122.928	
123.220	123.242	122.769	122.898	5110.40	2013-03-20T17:00:00	122.952	123.250	122.835	
123.240	122.923	123.221	122.803	123.220	4977.60	2013-03-20T16:30:00	122.976	123.074	
122.861	122.952	122.946	123.044	122.829	122.923	3139.68	2013-03-20T16:00:00	122.649	
123.005	122.567	122.976	122.618	122.979	122.537	122.946	2256.20	2013-03-20T15:30:00	
122.495	122.694	122.487	122.649	122.463	122.665	122.458	122.618	1099.93	
2013-03-20T15:00:00	122.416	122.525	122.367	122.495	122.384	122.495	122.337	122.463	
506.20	2013-03-20T14:30:00	122.335	122.430	122.329	122.416	122.303	122.400	122.298	
122.384	507.16	2013-03-20T14:00:00	122.360	122.413	122.292	122.335	122.328	122.383	
122.262	122.303	1200.09	2013-03-20T13:30:00	122.428	122.446	122.342	122.360	122.404	
122.416	122.313	122.328	1675.41	2013-03-20T13:00:00	122.417	122.435	122.351	122.428	
122.387	122.406	122.319	122.404	1957.15	2013-03-20T12:30:00	122.405	122.431	122.374	
122.417	122.377	122.401	122.343	122.387	1917.92	2013-03-20T12:00:00	122.337	122.472	
122.289	122.405	122.306	122.441	122.257	122.377	1655.91	2013-03-20T11:30:00	122.285	
122.349	122.240	122.337	122.255	122.321	122.212	122.306	1680.00	2013-03-20T11:00:00	
122.297	122.359	122.265	122.285	122.265	122.331	122.233	122.255	1352.55	
2013-03-20T10:30:00	122.220	122.304	122.171	122.297	122.193	122.274	122.142	122.265	
698.79	2013-03-20T10:00:00	122.183	122.238	122.044	122.220	122.153	122.208	122.016	
122.193	147.41	2013-03-20T09:30:00	122.344	122.346	122.136	122.183	122.316	122.316	
122.105	122.153	-385.01	2013-03-20T09:00:00	122.307	122.364	122.267	122.344	122.277	
122.334	122.237	122.316	-924.24	2013-03-20T08:30:00	122.232	122.317	122.188	122.307	
122.201	122.289	122.156	122.277	-1442.10	2013-03-20T08:00:00	122.188	122.310	122.184	
122.232	122.158	122.279	122.153	122.201	-1215.00	2013-03-20T07:30:00	122.442	122.457	
122.187	122.188	122.411	122.426	122.156	122.158	-671.11	2013-03-20T07:00:00	122.439	
122.501	122.413	122.442	122.389	122.471	122.371	122.411	-133.03	2013-03-20T06:30:00	
122.403	122.476	122.353	122.439	122.356	122.449	122.322	122.389	615.05	
2013-03-20T06:00:00	122.637	122.672	122.364	122.403	122.578	122.589	122.321	122.356	
863.83	2013-03-20T05:30:00	122.567	122.658	122.519	122.637	122.525	122.626	122.482	
122.578	868.78	2013-03-20T05:00:00	122.500	122.669	122.500	122.567	122.469	122.634	
122.469	122.525	1157.20	2013-03-20T04:30:00	122.349	122.629	122.246	122.500	122.316	
122.592	122.210	122.469	1135.46	2013-03-20T04:00:00	122.453	122.783	122.010	122.349	
122.421	122.758	121.975	122.316	1172.88	2013-03-20T03:30:00	122.392	122.614	122.326	
122.453	122.362	122.594	122.294	122.421	982.10	2013-03-20T03:00:00	122.262	122.605	
122.029	122.392	122.230	122.560	121.997	122.362	-1113.63	2013-03-20T02:30:00	121.953	
122.269	121.847	122.262	121.921	122.241	121.815	122.230	-2572.49	2013-03-20T02:00:00	
122.101	122.136	121.858	121.953	122.072	122.111	121.818	121.921	-2346.55	
2013-03-20T01:30:00	122.520	122.524	122.084	122.101	122.493	122.494	122.054	122.072	
-3911.58	2013-03-20T01:00:00	122.241	122.534	122.031	122.520	122.214	122.510	122.002	
122.493	-3420.27	2013-03-20T00:30:00	123.015	123.065	122.163	122.241	122.985	123.034	
122.130	122.214	-4169.43	2013-03-20T00:00:00	123.062	123.170	122.844	123.015	123.032	
123.142	122.815	122.985	-2565.33	2013-03-19T23:30:00	123.216	123.274	122.881	123.062	
123.186	123.246	122.851	123.032	-1463.37	2013-03-19T23:00:00	123.483	123.592	123.155	
123.216	123.453	123.562	123.123	123.186	-1344.62	2013-03-19T22:30:00	123.397	123.552	
123.296	123.483	123.367	123.525	123.265	123.453	-601.57	2013-03-19T22:00:00	123.572	
123.610	123.379	123.397	123.543	123.580	123.347	123.367	-727.39	2013-03-19T21:30:00	
123.628	123.694	123.446	123.572	123.596	123.664	123.417	123.543	-514.71	
2013-03-19T21:00:00	123.440	123.722	123.440	123.628	123.411	123.694	123.408	123.596	
-983.54	2013-03-19T20:30:00	123.441	123.537	123.364	123.440	123.409	123.506	123.334	
123.411	-2083.40	2013-03-19T20:00:00	123.238	123.459	123.238	123.441	123.210	123.438	
123.209	123.409	-2901.00	2013-03-19T19:30:00	123.342	123.363	123.168	123.238	123.315	
123.333	123.138	123.210	-2193.59	2013-03-19T19:00:00	123.421	123.656	123.333	123.342	
123.308	123.608	123.306	123.315	-677.44	2013-03-19T18:30:00	123.390	123.479	123.266	
123.421	123.358	123.449	123.234	123.308	336.21	2013-03-19T18:00:00	123.412	123.576	
123.198	123.390	123.382	123.547	123.151	123.358	-685.87	2013-03-19T17:30:00	123.363	
123.449	123.162	123.412	123.333	123.417	123.136	123.382	-1500.23	2013-03-19T17:00:00	
123.598	123.601	123.253	123.363	123.570	123.572	123.222	123.333	-2377.75	
2013-03-19T16:30:00	123.650	123.681	123.489	123.598	123.619	123.652	123.455	123.570	
-1743.61	2013-03-19T16:00:00	123.739	123.892	123.639	123.650	123.707	123.862	123.609	
123.619	-2251.66	2013-03-19T15:30:00	123.538	123.770	123.471	123.739	123.511	123.741	
123.441	123.707	-2366.85	2013-03-19T15:00:00	123.682	123.690	123.429	123.538	123.653	
123.659	123.398	123.511	-2353.95	2013-03-19T14:30:00	123.808	124.024	123.650	123.682	
123.778	123.994	123.618	123.653	-1387.68	2013-03-19T14:00:00	123.848	123.899	123.784	
123.808	123.818	123.867	123.755	123.778	-249.62	2013-03-19T13:30:00	123.855	123.914	
123.818	123.848	123.824	123.883	123.788	123.818	358.47	2013-03-19T13:00:00	123.799	
123.902	123.771	123.855	123.768	123.872	123.744	123.824	1572.60	2013-03-19T12:30:00	
123.923	123.970	123.772	123.799	123.891	123.943	123.743	123.768	3065.60	
2013-03-19T12:00:00	124.031	124.039	123.888	123.923	124.000	124.012	123.856	123.891	
4162.64	2013-03-19T11:30:00	124.027	124.049	123.946	124.031	123.999	124.019	123.914	
124.000	4706.05	2013-03-19T11:00:00	123.917	124.145	123.866	124.027	123.890	124.116	
123.837	123.999	4311.61	2013-03-19T10:30:00	123.772	123.947	123.739	123.917	123.741	
123.918	123.709	123.890	3733.93	2013-03-19T10:00:00	123.761	123.807	123.637	123.772	
123.733	123.784	123.608	123.741	2833.64	2013-03-19T09:30:00	123.616	123.850	123.585	
123.761	123.586	123.814	123.553	123.733	1265.03	2013-03-19T09:00:00	123.448	123.617	
123.448	123.616	123.417	123.590	123.417	123.586	-196.16	2013-03-19T08:30:00	123.367	
123.476	123.362	123.448	123.335	123.448	123.329	123.417	-842.39	2013-03-19T08:00:00	
123.456	123.465	123.343	123.367	123.425	123.436	123.312	123.335	-800.72	
2013-03-19T07:30:00	123.461	123.516	123.432	123.456	123.432	123.486	123.401	123.425	
-795.63	2013-03-19T07:00:00	123.490	123.514	123.397	123.461	123.452	123.485	123.381	
123.432	-950.34	2013-03-19T06:30:00	123.352	123.547	123.351	123.490	123.306	123.533	
123.303	123.452	-1052.91	2013-03-19T06:00:00	123.393	123.427	123.246	123.352	123.351	
123.352	123.197	123.306	-1004.99	2013-03-19T05:30:00	123.436	123.461	123.386	123.393	
123.406	123.432	123.348	123.351	-914.57	2013-03-19T05:00:00	123.158	123.705	123.136	
123.436	123.126	123.676	123.104	123.406	-1091.25	2013-03-19T04:30:00	123.164	123.258	
122.891	123.158	123.132	123.226	122.859	123.126	-855.55	2013-03-19T04:00:00	123.571	
123.633	123.131	123.164	123.543	123.603	123.099	123.132	400.75	2013-03-19T03:30:00	
123.845	123.877	123.545	123.571	123.817	123.847	123.517	123.543	1219.90	
2013-03-19T03:00:00	123.611	123.967	123.581	123.845	123.581	123.939	123.549	123.817	
824.77	2013-03-19T02:30:00	123.372	123.646	123.353	123.611	123.346	123.615	123.321	
