日時	EUR/JPY(始値, 買い)	
EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	K	D	
128.369	128.192	128.322	128.151	128.339	128.151	128.293	84.35	67.32	
2013-04-19T06:30:00	128.287	128.287	128.136	128.203	128.180	128.210	128.059	128.151	
48.85	63.62	2013-04-19T06:00:00	128.123	128.336	128.123	128.287	128.093	128.208	
128.045	128.180	72.58	62.42	2013-04-19T05:30:00	128.181	128.206	128.079	128.123	
128.150	128.176	128.051	128.093	52.39	55.23	2013-04-19T05:00:00	128.203	128.250	
128.158	128.181	128.173	128.221	128.127	128.150	78.42	50.26	2013-04-19T04:30:00	
128.098	128.290	128.097	128.203	128.069	128.262	128.068	128.173	65.85	
37.09	2013-04-19T04:00:00	128.051	128.163	127.994	128.098	128.022	128.133	127.963	
128.069	42.84	34.30	2013-04-19T03:30:00	128.021	128.278	127.939	128.051	127.989	
128.249	127.907	128.022	36.66	34.61	2013-04-19T03:00:00	128.231	128.250	127.771	
128.021	128.199	128.220	127.743	127.989	27.52	44.30	2013-04-19T02:30:00	128.428	
128.428	128.174	128.231	128.396	128.396	128.142	128.199	12.57	55.28	
2013-04-19T02:00:00	128.311	128.534	128.301	128.428	128.296	128.504	128.271	128.396	
51.90	64.49	2013-04-19T01:30:00	128.523	128.523	128.311	128.311	128.491	128.491	
128.279	128.296	44.37	70.64	2013-04-19T01:00:00	128.491	128.667	128.437	128.523	
128.461	128.637	128.405	128.491	85.16	70.81	2013-04-19T00:30:00	128.233	128.557	
128.168	128.491	128.203	128.527	128.136	128.461	82.40	58.22	2013-04-19T00:00:00	
128.492	128.548	128.192	128.233	128.464	128.520	128.160	128.203	58.62	
44.93	2013-04-18T23:30:00	128.039	128.683	128.039	128.492	128.012	128.652	128.012	
128.464	82.67	44.09	2013-04-18T23:00:00	128.127	128.155	127.599	128.039	128.081	
128.101	127.567	128.012	45.18	35.64	2013-04-18T22:30:00	128.233	128.262	127.972	
128.127	128.202	128.233	127.943	128.081	22.26	31.81	2013-04-18T22:00:00	128.448	
128.544	128.201	128.233	128.420	128.518	128.169	128.202	15.90	38.20	
2013-04-18T21:30:00	128.406	128.580	128.255	128.448	128.354	128.552	128.223	128.420	
54.42	47.85	2013-04-18T21:00:00	128.315	128.559	128.311	128.406	128.285	128.531	
128.279	128.354	40.47	50.09	2013-04-18T20:30:00	128.463	128.593	128.144	128.315	
128.432	128.563	128.112	128.285	26.02	58.65	2013-04-18T20:00:00	128.459	128.705	
128.439	128.463	128.428	128.678	128.406	128.432	54.18	70.25	2013-04-18T19:30:00	
128.467	128.531	128.324	128.459	128.442	128.503	128.294	128.428	64.17	
76.05	2013-04-18T19:00:00	128.633	128.740	128.370	128.467	128.606	128.710	128.338	
128.442	65.61	79.25	2013-04-18T18:30:00	128.256	128.805	128.233	128.633	128.225	
128.777	128.206	128.606	83.27	81.43	2013-04-18T18:00:00	128.107	128.359	128.056	
128.256	128.075	128.332	128.024	128.225	84.03	79.05	2013-04-18T17:30:00	127.961	
128.197	127.835	128.107	127.937	128.171	127.803	128.075	83.16	70.42	
2013-04-18T17:00:00	127.934	128.029	127.839	127.961	127.902	128.006	127.810	127.937	
80.19	61.32	2013-04-18T16:30:00	127.932	128.042	127.787	127.934	127.900	128.010	
127.755	127.902	76.49	53.55	2013-04-18T16:00:00	127.870	128.050	127.693	127.932	
127.842	128.020	127.662	127.900	71.40	40.03	2013-04-18T15:30:00	127.848	127.940	
127.633	127.870	127.818	127.913	127.601	127.842	40.86	32.32	2013-04-18T15:00:00	
127.922	128.033	127.690	127.848	127.895	128.006	127.659	127.818	37.64	
37.83	2013-04-18T14:30:00	127.792	127.947	127.560	127.922	127.766	127.917	127.518	
127.895	41.34	47.41	2013-04-18T14:00:00	128.073	128.083	127.733	127.792	128.044	
128.053	127.701	127.766	8.92	55.33	2013-04-18T13:30:00	128.218	128.341	128.059	
128.073	128.188	128.311	128.027	128.044	32.87	70.36	2013-04-18T13:00:00	128.308	
128.344	128.149	128.218	128.278	128.315	128.119	128.188	68.41	80.24	
2013-04-18T12:30:00	127.972	128.459	127.971	128.308	127.940	128.430	127.939	128.278	
85.52	80.23	2013-04-18T12:00:00	128.001	128.078	127.930	127.972	127.971	128.046	
127.901	127.940	80.92	72.07	2013-04-18T11:30:00	127.980	128.116	127.885	128.001	
127.953	128.087	127.855	127.971	84.08	57.14	2013-04-18T11:00:00	127.718	128.157	
127.693	127.980	127.688	128.127	127.664	127.953	82.24	47.36	2013-04-18T10:30:00	
127.550	127.763	127.412	127.718	127.529	127.732	127.380	127.688	68.39	
35.50	2013-04-18T10:00:00	127.461	127.612	127.179	127.550	127.430	127.586	127.147	
127.529	44.73	25.99	2013-04-18T09:30:00	127.688	127.688	127.424	127.461	127.656	
127.656	127.392	127.430	6.24	27.28	2013-04-18T09:00:00	127.837	127.857	127.452	
127.688	127.806	127.827	127.420	127.656	35.17	37.63	2013-04-18T08:30:00	127.838	
127.968	127.750	127.837	127.806	127.938	127.721	127.806	22.97	50.26	
2013-04-18T08:00:00	127.894	128.031	127.814	127.838	127.862	128.001	127.785	127.806	
20.83	62.50	2013-04-18T07:30:00	127.924	127.979	127.766	127.894	127.894	127.949	
127.731	127.862	51.17	73.71	2013-04-18T07:00:00	128.123	128.123	127.872	127.924	
128.073	128.091	127.841	127.894	58.00	77.54	2013-04-18T06:30:00	127.982	128.134	
127.933	128.123	127.932	128.085	127.877	128.073	98.34	82.08	2013-04-18T06:00:00	
127.931	128.069	127.814	127.982	127.861	128.020	127.743	127.932	84.16	
80.20	2013-04-18T05:30:00	127.793	127.931	127.638	127.931	127.751	127.885	127.622	
127.861	76.90	79.20	2013-04-18T05:00:00	127.890	127.917	127.744	127.793	127.858	
127.887	127.714	127.751	70.30	81.78	2013-04-18T04:30:00	127.645	128.086	127.402	
127.890	127.614	128.056	127.363	127.858	80.72	79.90	2013-04-18T04:00:00	127.343	
127.753	127.304	127.645	127.315	127.723	127.273	127.614	88.93	73.90	
2013-04-18T03:30:00	127.518	127.544	127.244	127.343	127.486	127.505	127.212	127.315	
79.17	62.34	2013-04-18T03:00:00	127.295	127.578	127.058	127.518	127.263	127.550	
127.029	127.486	89.79	47.37	2013-04-18T02:30:00	127.154	127.505	127.085	127.295	
127.122	127.474	127.055	127.263	60.90	33.56	2013-04-18T02:00:00	126.879	127.245	
126.769	127.154	126.852	127.215	126.738	127.122	50.69	23.19	2013-04-18T01:30:00	
126.832	127.086	126.450	126.879	126.800	127.056	126.422	126.852	31.14	
13.80	2013-04-18T01:00:00	127.569	127.637	126.751	126.832	127.541	127.607	126.727	
126.800	4.34	9.06	2013-04-18T00:30:00	127.369	127.833	127.369	127.569	127.343	
127.803	127.340	127.541	20.76	14.68	2013-04-18T00:00:00	127.280	127.548	127.208	
127.369	127.250	127.517	127.186	127.343	9.05	29.14	2013-04-17T23:30:00	127.728	
127.728	127.217	127.280	127.697	127.699	127.185	127.250	3.72	43.44	
2013-04-17T23:00:00	128.432	128.437	127.630	127.728	128.400	128.409	127.598	127.697	
7.43	56.30	2013-04-17T22:30:00	128.904	128.930	128.373	128.432	128.873	128.900	
128.332	128.400	32.44	58.47	2013-04-17T22:00:00	128.816	128.959	128.699	128.904	
128.790	128.931	128.670	128.873	93.07	54.38	2013-04-17T21:30:00	128.854	128.896	
128.508	128.816	128.827	128.867	128.479	128.790	80.56	37.11	2013-04-17T21:00:00	
128.354	128.910	128.338	128.854	128.326	128.883	128.308	128.827	68.00	
23.91	2013-04-17T20:30:00	128.302	128.438	128.175	128.354	128.273	128.407	128.145	
128.326	18.27	14.61	2013-04-17T20:00:00	128.638	128.702	128.126	128.302	128.609	
128.673	128.094	128.273	12.01	21.49	2013-04-17T19:30:00	128.783	128.989	128.557	
128.638	128.753	128.958	128.528	128.609	6.75	34.44	2013-04-17T19:00:00	129.098	
129.198	128.621	128.783	129.069	129.172	128.587	128.753	14.55	42.53	
2013-04-17T18:30:00	129.361	129.394	128.991	129.098	129.331	129.364	128.959	129.069	
21.45	44.83	2013-04-17T18:00:00	129.562	129.615	129.331	129.361	129.533	129.585	
129.301	129.331	52.68	56.04	2013-04-17T17:30:00	129.296	129.756	129.189	129.562	
129.267	129.728	129.157	129.533	76.76	60.11	2013-04-17T17:00:00	129.128	129.355	
129.024	129.296	129.099	129.326	128.992	129.267	47.19	57.10	2013-04-17T16:30:00	
129.662	129.662	128.920	129.128	129.630	129.638	128.889	129.099	26.09	
59.57	2013-04-17T16:00:00	129.625	129.703	129.518	129.662	129.597	129.673	129.486	
129.630	77.48	71.12	2013-04-17T15:30:00	129.542	129.720	129.423	129.625	129.510	
129.690	129.391	129.597	73.04	73.96	2013-04-17T15:00:00	129.530	129.594	129.349	
129.542	129.498	129.565	129.317	129.510	61.71	65.15	2013-04-17T14:30:00	129.662	
129.723	129.455	129.530	129.632	129.694	129.426	129.498	59.53	55.05	
2013-04-17T14:00:00	129.666	129.747	129.557	129.662	129.634	129.721	129.528	129.632	
83.85	52.04	2013-04-17T13:30:00	129.319	129.706	129.288	129.666	129.290	129.676	
129.261	129.634	91.70	51.32	2013-04-17T13:00:00	129.308	129.377	129.198	129.319	
129.279	129.347	129.170	129.290	28.99	49.51	2013-04-17T12:30:00	129.346	129.377	
129.270	129.308	129.316	129.348	129.240	129.279	11.17	61.55	2013-04-17T12:00:00	
129.490	129.502	129.319	129.346	129.459	129.472	129.291	129.316	44.51	
77.26	2013-04-17T11:30:00	129.430	129.521	129.318	129.490	129.400	129.491	129.288	
129.459	80.21	85.75	2013-04-17T11:00:00	129.499	129.612	129.368	129.430	129.471	
129.584	129.336	129.400	82.66	87.54	2013-04-17T10:30:00	129.378	129.619	129.306	
129.499	129.347	129.589	129.269	129.471	89.17	75.73	2013-04-17T10:00:00	129.133	
129.471	129.129	129.378	129.106	129.444	129.097	129.347	89.74	69.75	
2013-04-17T09:30:00	128.973	129.223	128.963	129.133	128.943	129.197	128.932	129.106	
86.96	62.75	2013-04-17T09:00:00	128.656	129.029	128.533	128.973	128.631	128.997	
128.499	128.943	89.16	57.34	2013-04-17T08:30:00	128.721	128.726	128.628	128.656	
128.691	128.696	128.597	128.631	23.60	58.28	2013-04-17T08:00:00	128.702	128.788	
128.653	128.721	128.670	128.755	128.620	128.691	59.30	71.69	2013-04-17T07:30:00	
128.720	128.798	128.586	128.702	128.694	128.765	128.555	128.670	54.70	
63.51	2013-04-17T07:00:00	128.919	128.919	128.713	128.720	128.847	128.877	128.677	
128.694	59.96	60.73	2013-04-17T06:30:00	128.764	128.937	128.682	128.919	128.682	
128.875	128.644	128.847	93.85	55.66	2013-04-17T06:00:00	128.554	128.768	128.523	
128.764	128.513	128.683	128.420	128.682	90.66	44.51	2013-04-17T05:30:00	128.620	
128.648	128.499	128.554	128.591	128.618	128.462	128.513	18.39	32.68	
2013-04-17T05:00:00	128.656	128.682	128.536	128.620	128.625	128.653	128.504	128.591	
40.80	42.27	2013-04-17T04:30:00	128.670	128.739	128.577	128.656	128.643	128.709	
128.546	128.625	34.58	47.23	2013-04-17T04:00:00	128.534	128.685	128.497	128.670	
128.502	128.655	128.469	128.643	38.11	57.71	2013-04-17T03:30:00	128.807	128.826	
128.480	128.534	128.776	128.797	128.449	128.502	31.53	57.20	2013-04-17T03:00:00	
128.802	128.818	128.529	128.807	128.771	128.789	128.498	128.776	66.30	
63.53	2013-04-17T02:30:00	128.949	128.988	128.739	128.802	128.920	128.958	128.709	
128.771	65.62	61.34	2013-04-17T02:00:00	128.546	128.973	128.504	128.949	128.516	
128.932	128.475	128.920	87.01	59.13	2013-04-17T01:30:00	128.765	128.841	128.324	
128.546	128.733	128.811	128.292	128.516	35.54	42.39	2013-04-17T01:00:00	128.606	
129.059	128.574	128.765	128.578	129.022	128.548	128.733	63.18	47.92	
2013-04-17T00:30:00	128.598	128.620	128.352	128.606	128.573	128.593	128.320	128.578	
55.36	51.39	2013-04-17T00:00:00	128.355	128.732	128.265	128.598	128.323	128.704	
128.237	128.573	54.55	56.91	2013-04-16T23:30:00	128.693	128.767	128.328	128.355	
128.661	128.737	128.303	128.323	3.33	63.65	2013-04-16T23:00:00	128.791	128.810	
128.374	128.693	128.762	128.782	128.342	128.661	63.18	80.99	2013-04-16T22:30:00	
128.809	128.880	128.655	128.791	128.778	128.853	128.624	128.762	80.52	
84.38	2013-04-16T22:00:00	128.815	128.883	128.598	128.809	128.784	128.847	128.571	
128.778	82.97	85.01	2013-04-16T21:30:00	128.676	128.933	128.624	128.815	128.600	
128.904	128.592	128.784	88.26	84.68	2013-04-16T21:00:00	128.279	128.710	128.275	
128.676	128.248	128.685	128.244	128.600	90.04	80.71	2013-04-16T20:30:00	128.242	
128.417	128.207	128.279	128.210	128.388	128.175	128.248	80.10	77.59	
2013-04-16T20:00:00	128.212	128.413	128.195	128.242	128.180	128.386	128.164	128.210	
83.71	72.95	2013-04-16T19:30:00	127.918	128.442	127.910	128.212	127.887	128.412	
127.882	128.180	81.29	62.20	2013-04-16T19:00:00	127.986	128.094	127.861	127.918	
127.954	128.064	127.832	127.887	68.43	49.04	2013-04-16T18:30:00	127.664	128.269	
127.619	127.986	127.635	128.239	127.588	127.954	74.44	44.30	2013-04-16T18:00:00	
127.445	127.716	127.204	127.664	127.393	127.686	127.172	127.635	56.90	
46.97	2013-04-16T17:30:00	127.290	127.491	127.225	127.445	127.263	127.461	127.193	
127.393	29.96	45.66	2013-04-16T17:00:00	127.580	127.650	127.156	127.290	127.551	
127.623	127.124	127.263	15.48	55.27	2013-04-16T16:30:00	127.950	127.950	127.418	
127.580	127.918	127.919	127.388	127.551	44.72	59.58	2013-04-16T16:00:00	127.499	
128.054	127.468	127.950	127.469	128.022	127.438	127.918	87.79	63.16	
2013-04-16T15:30:00	127.698	127.698	127.400	127.499	127.667	127.668	127.371	127.469	
50.34	62.06	2013-04-16T15:00:00	127.275	127.794	127.270	127.698	127.244	127.764	
127.238	127.667	78.02	69.60	2013-04-16T14:30:00	127.363	127.456	127.201	127.275	
127.333	127.426	127.170	127.244	37.02	70.82	2013-04-16T14:00:00	127.602	127.638	
127.308	127.363	127.570	127.608	127.278	127.333	62.62	81.42	2013-04-16T13:30:00	
127.650	127.693	127.509	127.602	127.618	127.664	127.482	127.570	82.29	
84.32	2013-04-16T13:00:00	127.292	127.838	127.244	127.650	127.260	127.807	127.210	
127.618	88.04	83.87	2013-04-16T12:30:00	126.973	127.485	126.942	127.292	126.939	
127.455	126.913	127.260	84.12	76.92	2013-04-16T12:00:00	126.576	127.058	126.571	
126.973	126.544	127.024	126.539	126.939	90.06	74.02	2013-04-16T11:30:00	126.595	
126.648	126.499	126.576	126.564	126.618	126.469	126.544	77.09	61.64	
2013-04-16T11:00:00	126.408	126.692	126.260	126.595	126.374	126.660	126.227	126.564	
80.03	48.16	2013-04-16T10:30:00	126.598	126.725	126.323	126.408	126.564	126.700	
126.291	126.374	53.31	45.20	2013-04-16T10:00:00	126.255	126.741	126.200	126.598	
126.225	126.706	126.169	126.564	69.65	51.76	2013-04-16T09:30:00	126.055	126.452	
126.026	126.255	126.018	126.422	125.999	126.225	28.15	57.74	2013-04-16T09:00:00	
126.379	126.527	126.032	126.055	126.344	126.497	125.995	126.018	9.67	
71.02	2013-04-16T08:30:00	126.593	126.595	126.270	126.379	126.554	126.562	126.225	
126.344	65.20	79.56	2013-04-16T08:00:00	126.657	126.849	126.426	126.593	126.626	
126.812	126.385	126.554	86.15	71.98	2013-04-16T07:30:00	126.418	126.663	126.237	
126.657	126.387	126.634	126.199	126.626	99.53	60.94	2013-04-16T07:00:00	126.076	
126.455	125.974	126.418	125.999	126.432	125.933	126.387	94.54	43.14	
2013-04-16T06:30:00	125.674	126.120	125.533	126.076	125.508	126.049	125.467	125.999	
52.40	24.51	2013-04-16T06:00:00	126.181	126.212	124.991	125.674	126.080	126.165	
124.949	125.508	27.28	17.77	2013-04-16T05:30:00	125.810	126.181	125.806	126.181	
125.778	126.175	125.775	126.080	30.97	14.41	2013-04-16T05:00:00	126.167	126.502	
125.586	125.810	126.135	126.470	125.552	125.778	10.50	11.60	2013-04-16T04:30:00	
126.886	126.985	126.138	126.167	126.852	126.953	126.109	126.135	1.42	
10.23	2013-04-16T04:00:00	126.870	127.032	126.560	126.886	126.840	126.998	126.531	
126.852	18.66	11.29	2013-04-16T03:30:00	126.974	127.290	126.816	126.870	126.945	
127.257	126.789	126.840	10.50	11.07	2013-04-16T03:00:00	127.717	127.735	126.706	
126.974	127.686	127.704	126.674	126.945	16.90	18.98	2013-04-16T02:30:00	127.953	
127.964	127.684	127.717	127.921	127.938	127.653	127.686	3.69	25.65	
2013-04-16T02:00:00	128.197	128.281	127.902	127.953	128.171	128.251	127.875	127.921	
6.71	40.87	2013-04-16T01:30:00	128.241	128.285	128.132	128.197	128.215	128.255	
128.103	128.171	17.55	50.50	2013-04-16T01:00:00	128.246	128.307	128.122	128.241	
128.216	128.278	128.090	128.215	50.07	61.54	2013-04-16T00:30:00	128.446	128.577	
128.218	128.246	128.417	128.547	128.189	128.216	50.22	61.95	2013-04-16T00:00:00	
128.193	128.588	128.169	128.446	128.163	128.561	128.139	128.417	79.80	
66.36	2013-04-15T23:30:00	128.249	128.334	128.118	128.193	128.217	128.305	128.088	
128.163	54.88	66.59	2013-04-15T23:00:00	128.088	128.270	127.899	128.249	128.062	
128.240	127.868	128.217	72.74	73.25	2013-04-15T22:30:00	128.201	128.337	127.991	
128.088	128.173	128.307	127.959	128.062	52.13	65.67	2013-04-15T22:00:00	128.288	
128.295	127.879	128.201	128.251	128.260	127.848	128.173	72.27	61.54	
2013-04-15T21:30:00	128.099	128.453	127.976	128.288	128.068	128.422	127.946	128.251	
80.96	51.08	2013-04-15T21:00:00	127.805	128.171	127.699	128.099	127.775	128.141	
127.670	128.068	88.17	37.85	2013-04-15T20:30:00	127.818	128.005	127.790	127.805	
127.788	127.975	127.759	127.775	34.81	22.95	2013-04-15T20:00:00	127.825	127.925	
127.552	127.818	127.795	127.895	127.524	127.788	31.47	25.57	2013-04-15T19:30:00	
127.789	127.971	127.726	127.825	127.759	127.942	127.696	127.795	20.00	
23.33	2013-04-15T19:00:00	127.988	128.077	127.684	127.789	127.958	128.047	127.653	
127.759	14.80	23.99	2013-04-15T18:30:00	128.271	128.275	127.879	127.988	128.243	
128.245	127.852	127.958	13.66	32.90	2013-04-15T18:00:00	128.062	128.398	128.038	
128.271	128.039	128.363	128.009	128.243	47.90	47.94	2013-04-15T17:30:00	128.093	
128.232	127.988	128.062	128.061	128.202	127.959	128.039	20.30	50.07	
2013-04-15T17:00:00	128.362	128.397	127.918	128.093	128.332	128.369	127.889	128.061	
23.27	60.79	2013-04-15T16:30:00	128.404	128.658	128.285	128.362	128.372	128.628	
128.253	128.332	59.34	70.38	2013-04-15T16:00:00	128.121	128.460	128.023	128.404	
128.092	128.431	127.993	128.372	88.89	73.00	2013-04-15T15:30:00	128.233	128.400	
128.121	128.121	128.201	128.372	128.090	128.092	58.56	63.56	2013-04-15T15:00:00	
128.192	128.298	127.930	128.233	128.160	128.266	127.900	128.201	73.90	
56.30	2013-04-15T14:30:00	128.224	128.444	128.188	128.192	128.192	128.414	128.156	
128.160	71.20	43.81	2013-04-15T14:00:00	128.099	128.249	127.957	128.224	128.068	
128.220	127.930	128.192	72.45	29.63	2013-04-15T13:30:00	127.890	128.109	127.668	
128.099	127.859	128.079	127.637	128.068	41.71	16.99	2013-04-15T13:00:00	127.748	
128.025	127.630	127.890	127.712	127.995	127.598	127.859	22.23	16.03	
2013-04-15T12:30:00	128.210	128.222	127.568	127.748	128.183	128.193	127.532	127.712	
11.45	19.75	2013-04-15T12:00:00	128.447	128.475	128.210	128.210	128.416	128.443	
128.180	128.183	0.30	28.11	2013-04-15T11:30:00	128.832	128.848	128.355	128.447	
128.802	128.817	128.325	128.416	9.27	41.09	2013-04-15T11:00:00	129.029	129.045	
128.538	128.832	128.967	129.003	128.507	128.802	36.87	57.56	2013-04-15T10:30:00	
129.069	129.133	128.947	129.029	129.038	129.104	128.913	128.967	40.87	
57.70	2013-04-15T10:00:00	129.136	129.193	129.002	129.069	129.107	129.165	128.970	
129.038	53.22	56.85	2013-04-15T09:30:00	129.211	129.337	129.093	129.136	129.181	
129.307	129.066	129.107	65.22	54.74	2013-04-15T09:00:00	128.946	129.236	128.939	
129.211	128.916	129.206	128.910	129.181	91.63	50.22	2013-04-15T08:30:00	128.919	
128.952	128.764	128.946	128.888	128.922	128.732	128.916	37.55	50.06	
2013-04-15T08:00:00	128.952	129.056	128.849	128.919	128.920	129.024	128.815	128.888	
36.62	59.74	2013-04-15T07:30:00	128.950	129.040	128.786	128.952	128.912	129.011	
128.744	128.920	42.69	65.45	2013-04-15T07:00:00	128.975	129.250	128.896	128.950	
128.884	129.222	128.844	128.912	42.59	66.06	2013-04-15T06:30:00	128.928	128.978	
128.873	128.975	128.846	128.933	128.799	128.884	90.84	66.48	2013-04-15T06:00:00	
128.963	128.981	128.818	128.928	128.765	128.890	128.695	128.846	85.96	
53.06	2013-04-15T05:30:00	128.905	129.038	128.894	128.963	128.765	128.902	128.742	
128.765	65.18	44.25	2013-04-15T05:00:00	128.942	128.942	128.835	128.905	128.751	
128.792	128.682	128.765	45.71	32.24	2013-04-15T04:30:00	128.572	128.942	128.566	
128.942	128.463	128.781	128.398	128.751	44.69	30.33	2013-04-15T04:00:00	129.050	
129.050	128.312	128.572	128.962	128.962	128.136	128.463	23.76	21.48	
2013-04-13T05:30:00	128.797	129.205	128.639	129.050	128.739	129.101	128.563	128.962	
41.91	21.25	2013-04-13T05:00:00	129.251	129.555	128.794	128.797	129.221	129.512	
128.690	128.739	5.11	16.95	2013-04-13T04:30:00	129.227	129.295	129.003	129.251	
129.195	129.265	128.979	129.221	36.17	32.13	2013-04-13T04:00:00	129.356	129.385	
129.225	129.227	129.327	129.353	129.193	129.195	0.41	41.71	2013-04-13T03:30:00	
129.485	129.545	129.253	129.356	129.453	129.515	129.224	129.327	22.64	
57.18	2013-04-13T03:00:00	129.657	129.678	129.480	129.485	129.625	129.648	129.448	
129.453	20.42	60.33	2013-04-13T02:30:00	129.639	129.672	129.572	129.657	129.608	
129.643	129.541	129.625	80.99	70.87	2013-04-13T02:00:00	129.625	129.709	129.572	
129.639	129.593	129.679	129.542	129.608	84.08	66.10	2013-04-13T01:30:00	129.437	
129.697	129.437	129.625	129.407	129.667	129.407	129.593	77.76	54.49	
2013-04-13T01:00:00	129.632	129.660	129.425	129.437	129.601	129.630	129.395	129.407	
