日時	
EUR/JPY(始値, 買い)	EUR/JPY(高値, 買い)	EUR/JPY(安値, 買い)	EUR/JPY(終値, 買い)	EUR/JPY(始値, 売り)	EUR/JPY(高値, 売り)	EUR/JPY(安値, 売り)	EUR/JPY(終値, 売り)	OBV	
124.689	124.818	124.646	124.777	95813	2013-02-19T19:30:00	124.974	124.980	124.619	
124.719	124.942	124.952	124.590	124.689	93682	2013-02-19T19:00:00	124.921	125.282	
124.822	124.974	124.842	125.247	124.758	124.942	97148	2013-02-19T18:30:00	124.917	
125.095	124.859	124.921	124.887	125.068	124.829	124.842	91832	2013-02-19T18:00:00	
124.846	124.978	124.694	124.917	124.819	124.949	124.665	124.887	95162	
2013-02-19T17:30:00	124.740	124.939	124.740	124.846	124.710	124.914	124.708	124.819	
91440	2013-02-19T17:00:00	124.673	124.775	124.571	124.740	124.641	124.745	124.545	
124.710	87564	2013-02-19T16:30:00	124.746	124.797	124.610	124.673	124.717	124.774	
124.580	124.641	83061	2013-02-19T16:00:00	125.063	125.132	124.685	124.746	125.033	
125.103	124.658	124.717	86929	2013-02-19T15:30:00	125.167	125.203	125.038	125.063	
125.137	125.174	125.007	125.033	91288	2013-02-19T15:00:00	125.026	125.183	125.019	
125.167	124.996	125.156	124.989	125.137	93250	2013-02-19T14:30:00	125.074	125.079	
124.994	125.026	125.044	125.049	124.962	124.996	91927	2013-02-19T14:00:00	125.038	
125.100	124.996	125.074	125.009	125.074	124.965	125.044	93428	2013-02-19T13:30:00	
125.021	125.112	124.969	125.038	124.989	125.080	124.941	125.009	91370	
2013-02-19T13:00:00	125.123	125.155	125.018	125.021	125.091	125.124	124.987	124.989	
89574	2013-02-19T12:30:00	125.182	125.203	125.049	125.123	125.154	125.178	125.019	
125.091	91417	2013-02-19T12:00:00	125.176	125.213	125.106	125.182	125.147	125.189	
125.077	125.154	93262	2013-02-19T11:30:00	125.244	125.277	125.121	125.176	125.216	
125.246	125.090	125.147	91454	2013-02-19T11:00:00	125.238	125.367	125.228	125.244	
125.206	125.337	125.197	125.216	93115	2013-02-19T10:30:00	125.238	125.279	125.175	
125.238	125.208	125.249	125.146	125.206	90680	2013-02-19T10:00:00	125.259	125.275	
125.156	125.238	125.230	125.247	125.126	125.208	92539	2013-02-19T09:30:00	125.109	
125.283	125.075	125.259	125.078	125.254	125.043	125.230	94397	2013-02-19T09:00:00	
124.979	125.167	124.950	125.109	124.948	125.133	124.918	125.078	91335	
2013-02-19T08:30:00	125.368	125.458	124.902	124.979	125.337	125.434	124.869	124.948	
87433	2013-02-19T08:00:00	125.419	125.471	125.367	125.368	125.378	125.443	125.337	
125.337	91268	2013-02-19T07:30:00	125.423	125.484	125.388	125.419	125.385	125.435	
125.348	125.378	92354	2013-02-19T07:00:00	125.482	125.523	125.342	125.423	125.430	
125.447	125.287	125.385	92884	2013-02-19T06:30:00	125.448	125.501	125.435	125.482	
125.408	125.457	125.396	125.430	93398	2013-02-19T06:00:00	125.480	125.508	125.405	
125.448	125.440	125.468	125.375	125.408	93096	2013-02-19T05:30:00	125.473	125.500	
125.452	125.480	125.439	125.467	125.417	125.440	93827	2013-02-19T05:00:00	125.495	
125.527	125.427	125.473	125.465	125.501	125.391	125.439	93089	2013-02-19T04:30:00	
125.495	125.510	125.460	125.495	125.463	125.483	125.433	125.465	94530	
2013-02-19T04:00:00	125.498	125.508	125.455	125.495	125.456	125.472	125.418	125.463	
93726	2013-02-19T03:30:00	125.453	125.531	125.447	125.498	125.417	125.494	125.413	
125.456	92346	2013-02-19T03:00:00	125.457	125.485	125.417	125.453	125.427	125.452	
125.383	125.417	90986	2013-02-19T02:30:00	125.412	125.457	125.343	125.457	125.377	
125.427	125.308	125.427	92340	2013-02-19T02:00:00	125.460	125.516	125.369	125.412	
125.427	125.485	125.333	125.377	91027	2013-02-19T01:30:00	125.430	125.480	125.409	
125.460	125.401	125.450	125.377	125.427	92200	2013-02-19T01:00:00	125.465	125.493	
125.388	125.430	125.435	125.461	125.359	125.401	91232	2013-02-19T00:30:00	125.469	
125.557	125.413	125.465	125.438	125.526	125.380	125.435	92930	2013-02-19T00:00:00	
125.336	125.539	125.266	125.469	125.305	125.510	125.234	125.438	94612	
2013-02-18T23:30:00	125.397	125.433	125.196	125.336	125.367	125.405	125.169	125.305	
91819	2013-02-18T23:00:00	125.446	125.499	125.393	125.397	125.418	125.469	125.362	
125.367	95099	2013-02-18T22:30:00	125.349	125.450	125.310	125.446	125.318	125.422	
125.281	125.418	96780	2013-02-18T22:00:00	125.417	125.446	125.170	125.349	125.386	
125.418	125.141	125.318	94702	2013-02-18T21:30:00	125.426	125.591	125.327	125.417	
125.400	125.562	125.300	125.386	97516	2013-02-18T21:00:00	125.456	125.483	125.406	
125.426	125.426	125.457	125.375	125.400	99970	2013-02-18T20:30:00	125.464	125.569	
125.407	125.456	125.432	125.537	125.377	125.426	101599	2013-02-18T20:00:00	125.560	
125.603	125.343	125.464	125.531	125.573	125.311	125.432	104188	2013-02-18T19:30:00	
125.647	125.658	125.500	125.560	125.617	125.631	125.469	125.531	106783	
2013-02-18T19:00:00	125.555	125.703	125.483	125.647	125.524	125.677	125.452	125.617	
108913	2013-02-18T18:30:00	125.815	125.903	125.527	125.555	125.787	125.871	125.494	
125.524	106341	2013-02-18T18:00:00	125.437	125.913	125.336	125.815	125.405	125.884	
125.307	125.787	110174	2013-02-18T17:30:00	125.343	125.500	125.343	125.437	125.316	
125.473	125.315	125.405	105944	2013-02-18T17:00:00	125.453	125.504	125.134	125.343	
125.424	125.476	125.106	125.316	103013	2013-02-18T16:30:00	125.472	125.606	125.332	
125.453	125.445	125.578	125.299	125.424	107799	2013-02-18T16:00:00	125.397	125.525	
125.248	125.472	125.365	125.498	125.219	125.445	110752	2013-02-18T15:30:00	125.434	
125.469	125.286	125.397	125.407	125.440	125.258	125.365	107224	2013-02-18T15:00:00	
125.323	125.475	125.273	125.434	125.293	125.443	125.241	125.407	109026	
2013-02-18T14:30:00	125.402	125.403	125.214	125.323	125.373	125.374	125.185	125.293	
107072	2013-02-18T14:00:00	125.403	125.446	125.253	125.402	125.373	125.416	125.227	
125.373	109098	2013-02-18T13:30:00	125.483	125.560	125.386	125.403	125.453	125.534	
125.359	125.373	109098	2013-02-18T13:00:00	125.461	125.576	125.441	125.483	125.429	
125.547	125.413	125.453	110467	2013-02-18T12:30:00	125.525	125.525	125.388	125.461	
125.494	125.494	125.356	125.429	109280	2013-02-18T12:00:00	125.608	125.611	125.523	
125.525	125.577	125.580	125.492	125.494	111123	2013-02-18T11:30:00	125.556	125.704	
125.518	125.608	125.527	125.672	125.489	125.577	113182	2013-02-18T11:00:00	125.473	
125.599	125.429	125.556	125.444	125.570	125.397	125.527	110708	2013-02-18T10:30:00	
125.257	125.579	125.248	125.473	125.227	125.553	125.219	125.444	108656	
2013-02-18T10:00:00	125.189	125.391	125.176	125.257	125.161	125.376	125.143	125.227	
104687	2013-02-18T09:30:00	125.078	125.264	125.078	125.189	125.047	125.232	125.047	
125.161	100378	2013-02-18T09:00:00	125.087	125.214	125.031	125.078	125.061	125.185	
125.000	125.047	97262	2013-02-18T08:30:00	125.287	125.288	125.023	125.087	125.257	
125.259	124.992	125.061	99707	2013-02-18T08:00:00	125.302	125.413	125.253	125.287	
125.258	125.385	125.220	125.257	102002	2013-02-18T07:30:00	125.421	125.460	125.252	
125.302	125.385	125.419	125.204	125.258	104158	2013-02-18T07:00:00	125.121	125.528	
125.121	125.421	125.066	125.464	125.063	125.385	105572	2013-02-18T06:30:00	125.105	
125.156	125.069	125.121	125.053	125.082	125.001	125.066	103055	2013-02-18T06:00:00	
125.056	125.111	125.036	125.105	125.006	125.067	124.966	125.053	102710	
2013-02-18T05:30:00	125.045	125.083	125.045	125.056	124.976	125.009	124.953	125.006	
102501	2013-02-18T05:00:00	125.066	125.066	125.032	125.045	124.996	124.996	124.956	
124.976	102442	2013-02-18T04:30:00	125.037	125.073	125.037	125.066	124.943	125.015	
124.943	124.996	102458	2013-02-16T06:30:00	125.031	125.082	124.844	125.037	124.973	
125.015	124.795	124.943	102441	2013-02-16T06:00:00	125.006	125.103	124.970	125.031	
124.976	125.061	124.931	124.973	103877	2013-02-16T05:30:00	124.833	125.006	124.813	
125.006	124.801	124.976	124.777	124.976	105933	2013-02-16T05:00:00	124.770	124.886	
124.728	124.833	124.740	124.857	124.698	124.801	103761	2013-02-16T04:30:00	124.757	
124.823	124.655	124.770	124.727	124.793	124.623	124.740	101860	2013-02-16T04:00:00	
124.957	124.971	124.641	124.757	124.927	124.943	124.605	124.727	99639	
2013-02-16T03:30:00	124.971	124.979	124.849	124.957	124.940	124.947	124.820	124.927	
102383	2013-02-16T03:00:00	124.876	125.000	124.876	124.971	124.847	124.971	124.847	
124.940	103651	2013-02-16T02:30:00	124.890	124.905	124.795	124.876	124.863	124.874	
124.764	124.847	102253	2013-02-16T02:00:00	125.144	125.153	124.841	124.890	125.112	
125.124	124.813	124.863	104297	2013-02-16T01:30:00	125.216	125.219	125.061	125.144	
125.188	125.190	125.025	125.112	106819	2013-02-16T01:00:00	125.247	125.260	125.046	
125.216	125.216	125.231	125.015	125.188	109600	2013-02-16T00:30:00	125.143	125.298	
125.028	125.247	125.111	125.268	124.998	125.216	113237	2013-02-16T00:00:00	124.658	
125.232	124.639	125.143	124.630	125.201	124.605	125.111	107449	2013-02-15T23:30:00	
124.821	124.848	124.569	124.658	124.791	124.818	124.538	124.630	101922	
2013-02-15T23:00:00	124.824	124.929	124.662	124.821	124.783	124.900	124.628	124.791	
106629	2013-02-15T22:30:00	124.395	124.980	124.395	124.824	124.328	124.952	124.328	
124.783	101921	2013-02-15T22:00:00	123.437	124.428	123.428	124.395	123.408	124.379	
123.400	124.328	93806	2013-02-15T21:30:00	123.315	123.552	123.265	123.437	123.286	
123.521	123.235	123.408	85235	2013-02-15T21:00:00	123.570	123.607	123.243	123.315	
123.546	123.582	123.211	123.286	82189	2013-02-15T20:30:00	123.582	123.668	123.406	
123.570	123.552	123.640	123.373	123.546	85858	2013-02-15T20:00:00	123.417	123.596	
123.377	123.582	123.390	123.569	123.348	123.552	88631	2013-02-15T19:30:00	123.460	
123.566	123.311	123.417	123.431	123.536	123.283	123.390	85742	2013-02-15T19:00:00	
123.090	123.661	123.041	123.460	123.062	123.636	123.012	123.431	89035	
2013-02-15T18:30:00	123.151	123.234	122.970	123.090	123.120	123.206	122.942	123.062	
84537	2013-02-15T18:00:00	123.239	123.341	123.059	123.151	123.207	123.311	123.031	
123.120	89052	2013-02-15T17:30:00	123.355	123.401	122.917	123.239	123.327	123.375	
122.881	123.207	92982	2013-02-15T17:00:00	123.759	123.831	123.127	123.355	123.730	
123.802	123.099	123.327	99335	2013-02-15T16:30:00	123.689	123.800	123.524	123.759	
123.659	123.770	123.500	123.730	105257	2013-02-15T16:00:00	124.098	124.167	123.562	
123.689	124.066	124.139	123.532	123.659	101973	2013-02-15T15:30:00	123.525	124.160	
123.525	124.098	123.495	124.130	123.494	124.066	106131	2013-02-15T15:00:00	123.678	
123.686	123.480	123.525	123.650	123.659	123.451	123.495	101175	2013-02-15T14:30:00	
123.365	123.811	123.363	123.678	123.335	123.785	123.334	123.650	103625	
2013-02-15T14:00:00	123.237	123.438	123.218	123.365	123.209	123.410	123.189	123.335	
99944	2013-02-15T13:30:00	123.532	123.556	123.214	123.237	123.503	123.528	123.181	
123.209	96503	2013-02-15T13:00:00	123.605	123.687	123.524	123.532	123.574	123.660	
123.494	123.503	100553	2013-02-15T12:30:00	123.644	123.802	123.412	123.605	123.617	
123.773	123.384	123.574	102879	2013-02-15T12:00:00	124.071	124.116	123.564	123.644	
124.048	124.088	123.535	123.617	107879	2013-02-15T11:30:00	124.046	124.233	123.998	
124.071	124.016	124.207	123.966	124.048	112303	2013-02-15T11:00:00	123.833	124.244	
123.817	124.046	123.802	124.212	123.787	124.016	109838	2013-02-15T10:30:00	123.756	
123.868	123.650	123.833	123.725	123.839	123.622	123.802	106240	2013-02-15T10:00:00	
124.059	124.110	123.657	123.756	124.031	124.081	123.627	123.725	103449	
2013-02-15T09:30:00	124.244	124.283	124.048	124.059	124.214	124.254	124.017	124.031	
107829	2013-02-15T09:00:00	124.108	124.402	124.096	124.244	124.081	124.373	124.067	
124.214	111614	2013-02-15T08:30:00	124.154	124.218	124.073	124.108	124.122	124.190	
124.042	124.081	108302	2013-02-15T08:00:00	124.102	124.179	124.082	124.154	124.050	
124.149	124.050	124.122	109884	2013-02-15T07:30:00	124.193	124.245	124.026	124.102	
124.152	124.188	123.981	124.050	108061	2013-02-15T07:00:00	124.112	124.290	124.112	
124.193	124.061	124.237	124.029	124.152	109262	2013-02-15T06:30:00	123.949	124.118	
123.914	124.112	123.914	124.072	123.883	124.061	108013	2013-02-15T06:00:00	123.939	
124.079	123.910	123.949	123.910	124.047	123.880	123.914	106335	2013-02-15T05:30:00	
124.128	124.178	123.840	123.939	124.099	124.150	123.810	123.910	104370	
2013-02-15T05:00:00	124.163	124.221	124.084	124.128	124.137	124.191	124.054	124.099	
108209	2013-02-15T04:30:00	124.243	124.243	124.054	124.163	124.213	124.213	124.023	
124.137	109552	2013-02-15T04:00:00	124.181	124.249	124.153	124.243	124.150	124.222	
124.125	124.213	111215	2013-02-15T03:30:00	124.161	124.243	124.149	124.181	124.131	
124.214	124.118	124.150	109781	2013-02-15T03:00:00	124.189	124.276	124.100	124.161	
124.164	124.240	124.071	124.131	108497	2013-02-15T02:30:00	124.093	124.196	124.023	
124.189	124.063	124.169	123.993	124.164	110577	2013-02-15T02:00:00	124.163	124.292	
124.049	124.093	124.135	124.264	124.020	124.063	108408	2013-02-15T01:30:00	124.142	
124.200	124.012	124.163	124.112	124.171	123.981	124.135	111090	2013-02-15T01:00:00	
124.168	124.177	123.925	124.142	124.142	124.151	123.894	124.112	108673	
2013-02-15T00:30:00	124.227	124.286	124.052	124.168	124.196	124.256	124.022	124.142	
113008	2013-02-15T00:00:00	124.296	124.390	123.831	124.227	124.270	124.361	123.801	
124.196	117965	2013-02-14T23:30:00	124.387	124.511	124.211	124.296	124.357	124.485	
124.179	124.270	124193	2013-02-14T23:00:00	124.290	124.425	124.133	124.387	124.261	
124.395	124.104	124.357	129918	2013-02-14T22:30:00	124.446	124.694	124.262	124.290	
124.414	124.667	124.230	124.261	125417	2013-02-14T22:00:00	124.627	124.689	124.356	
124.446	124.599	124.662	124.330	124.414	130033	2013-02-14T21:30:00	124.499	124.736	
124.446	124.627	124.471	124.714	124.416	124.599	133502	2013-02-14T21:00:00	124.285	
124.550	124.148	124.499	124.260	124.520	124.117	124.471	129838	2013-02-14T20:30:00	
124.157	124.331	124.133	124.285	124.127	124.304	124.106	124.260	125983	
2013-02-14T20:00:00	124.511	124.569	124.031	124.157	124.479	124.543	124.003	124.127	
122736	2013-02-14T19:30:00	124.643	124.720	124.450	124.511	124.613	124.691	124.419	
124.479	127834	2013-02-14T19:00:00	125.056	125.058	124.557	124.643	125.011	125.018	
124.525	124.613	131775	2013-02-14T18:30:00	125.130	125.285	125.037	125.056	125.100	
125.257	124.995	125.011	137632	2013-02-14T18:00:00	125.509	125.509	125.039	125.130	
125.480	125.481	125.010	125.100	141556	2013-02-14T17:30:00	125.258	125.528	125.251	
125.509	125.231	125.502	125.222	125.480	145642	2013-02-14T17:00:00	125.117	125.335	
125.107	125.258	125.088	125.307	125.079	125.231	142125	2013-02-14T16:30:00	125.274	
125.375	125.027	125.117	125.245	125.351	124.999	125.088	138403	2013-02-14T16:00:00	
125.580	125.706	125.087	125.274	125.548	125.663	125.059	125.245	141975	
2013-02-14T15:30:00	125.725	125.968	125.539	125.580	125.693	125.939	125.505	125.548	
147009	2013-02-14T15:00:00	125.629	125.777	125.629	125.725	125.600	125.751	125.600	
125.693	150238	2013-02-14T14:30:00	125.828	125.837	125.606	125.629	125.797	125.808	
125.579	125.600	148562	2013-02-14T14:00:00	125.680	125.870	125.648	125.828	125.650	
125.838	125.617	125.797	150693	2013-02-14T13:30:00	125.644	125.716	125.551	125.680	
125.615	125.686	125.522	125.650	148822	2013-02-14T13:00:00	125.631	125.752	125.613	
125.644	125.597	125.724	125.585	125.615	147125	2013-02-14T12:30:00	125.667	125.799	
125.471	125.631	125.636	125.769	125.428	125.597	145158	2013-02-14T12:00:00	125.743	
125.774	125.559	125.667	125.711	125.745	125.525	125.636	148998	2013-02-14T11:30:00	
125.753	125.822	125.712	125.743	125.723	125.791	125.680	125.711	150305	
2013-02-14T11:00:00	125.814	125.835	125.644	125.753	125.783	125.805	125.614	125.723	
151790	2013-02-14T10:30:00	125.735	125.895	125.726	125.814	125.703	125.864	125.696	
125.783	153593	2013-02-14T10:00:00	125.451	125.978	125.406	125.735	125.421	125.962	
125.378	125.703	151221	2013-02-14T09:30:00	125.406	125.503	125.368	125.451	125.378	
125.482	125.338	125.421	146809	2013-02-14T09:00:00	125.376	125.448	125.233	125.406	
125.346	125.423	125.210	125.378	144478	2013-02-14T08:30:00	125.538	125.550	125.364	
125.376	125.509	125.522	125.332	125.346	141660	2013-02-14T08:00:00	125.419	125.538	
125.350	125.538	125.368	125.509	125.303	125.509	143514	2013-02-14T07:30:00	125.510	
125.511	125.291	125.419	125.452	125.455	125.252	125.368	141285	2013-02-14T07:00:00	
125.688	125.690	125.361	125.510	125.618	125.618	125.269	125.452	143195	
2013-02-14T06:30:00	125.707	125.736	125.638	125.688	125.678	125.707	125.602	125.618	
144170	2013-02-14T06:00:00	125.716	125.747	125.683	125.707	125.685	125.717	125.649	
125.678	145503	2013-02-14T05:30:00	125.727	125.743	125.637	125.716	125.695	125.715	
125.607	125.685	146822	2013-02-14T05:00:00	125.710	125.783	125.656	125.727	125.680	
125.751	125.628	125.695	148026	2013-02-14T04:30:00	125.664	125.728	125.565	125.710	
125.632	125.699	125.535	125.680	146853	2013-02-14T04:00:00	125.770	125.826	125.572	
125.664	125.739	125.796	125.543	125.632	145461	2013-02-14T03:30:00	125.697	125.855	
125.697	125.770	125.667	125.825	125.666	125.739	146867	2013-02-14T03:00:00	125.774	
125.908	125.660	125.697	125.742	125.876	125.630	125.667	145554	2013-02-14T02:30:00	
125.666	125.912	125.645	125.774	125.640	125.884	125.619	125.742	147857	
2013-02-14T02:00:00	125.610	125.809	125.610	125.666	125.581	125.777	125.580	125.640	
145718	2013-02-14T01:30:00	125.507	125.619	125.461	125.610	125.479	125.589	125.430	
125.581	143769	2013-02-14T01:00:00	125.600	125.751	125.467	125.507	125.569	125.720	
125.438	125.479	141281	2013-02-14T00:30:00	125.939	125.939	125.372	125.600	125.907	
125.908	125.344	125.569	145029	2013-02-14T00:00:00	126.103	126.157	125.846	125.939	
126.071	126.128	125.816	125.907	151166	2013-02-13T23:30:00	126.058	126.245	125.988	
126.103	126.028	126.216	125.957	126.071	155434	2013-02-13T23:00:00	126.009	126.245	
126.008	126.058	125.979	126.218	125.976	126.028	151361	2013-02-13T22:30:00	126.035	
126.054	125.791	126.009	126.003	126.025	125.759	125.979	146828	2013-02-13T22:00:00	
126.114	126.194	125.886	126.035	126.082	126.165	125.860	126.003	151315	
2013-02-13T21:30:00	126.437	126.579	125.968	126.114	126.408	126.552	125.922	126.082	
155945	2013-02-13T21:00:00	126.337	126.460	126.197	126.437	126.307	126.429	126.164	
126.408	162940	2013-02-13T20:30:00	126.323	126.396	126.236	126.337	126.292	126.368	
126.205	126.307	158982	2013-02-13T20:00:00	126.128	126.458	126.117	126.323	126.096	
126.427	126.086	126.292	155831	2013-02-13T19:30:00	125.729	126.216	125.654	126.128	
125.697	126.192	125.627	126.096	150168	2013-02-13T19:00:00	125.675	125.837	125.572	
125.729	125.641	125.806	125.544	125.697	144055	2013-02-13T18:30:00	125.714	125.889	
125.613	125.675	125.684	125.860	125.582	125.641	140666	2013-02-13T18:00:00	125.710	
125.904	125.671	125.714	125.677	125.877	125.639	125.684	143979	2013-02-13T17:30:00	
125.491	125.826	125.463	125.710	125.459	125.798	125.433	125.677	140318	
2013-02-13T17:00:00	125.503	125.585	125.314	125.491	125.475	125.558	125.286	125.459	
135366	2013-02-13T16:30:00	125.097	125.764	125.080	125.503	125.068	125.739	125.049	
125.475	140005	2013-02-13T16:00:00	125.051	125.200	124.943	125.097	125.017	125.174	
124.914	125.068	135054	2013-02-13T15:30:00	125.180	125.220	125.004	125.051	125.154	
125.189	124.974	125.017	132224	2013-02-13T15:00:00	125.196	125.343	125.105	125.180	
125.166	125.312	125.075	125.154	134684	2013-02-13T14:30:00	124.970	125.222	124.944	
125.196	124.939	125.189	124.915	125.166	137405	2013-02-13T14:00:00	124.931	125.081	
124.926	124.970	124.899	125.051	124.896	124.939	135223	2013-02-13T13:30:00	124.940	
125.003	124.845	124.931	124.911	124.974	124.815	124.899	133280	2013-02-13T13:00:00	
125.106	125.161	124.789	124.940	125.074	125.132	124.756	124.911	136053	
